Wall time,Step,Value
1621069777.7117512,5,0.0033465528395026922
1621069777.7886999,6,0.0007276064716279507
1621069778.1025195,10,0.008431508205831051
1621069778.1624844,11,0.00014371948782354593
1621069778.4023466,14,0.001611571293324232
1621069778.4832997,15,0.007661010604351759
1621069778.7041736,18,0.003324082586914301
1621069778.7821286,19,0.003158949315547943
1621069778.8450906,20,0.00010329997166991234
1621069779.0859537,24,0.00032547523733228445
1621069779.8395174,36,0.006188037805259228
1621069780.1273522,40,0.003749537281692028
1621069780.2682705,42,0.0037889813538640738
1621069780.4441698,44,0.0024917020928114653
1621069780.5001388,45,0.00018903877935372293
1621069780.6060777,47,0.0022384191397577524
1621069780.7429976,49,0.006601450499147177
1621069781.000849,53,0.0014002006500959396
1621069781.058815,54,0.0010152120376005769
1621069781.1207798,55,0.0010765305487439036
1621069781.1777475,56,0.0018488288624212146
1621069781.2427113,57,0.002840600674971938
1621069781.613495,63,0.0009577025193721056
1621069781.7274303,65,0.0003546983643900603
1621069781.7833972,66,0.00041330934618599713
1621069781.8453627,67,0.00011886841093655676
1621069781.921318,68,0.00023138393589761108
1621069782.07423,71,0.0012062567984685302
1621069782.1262012,72,0.0012732637114822865
1621069782.1861668,73,0.0012122341431677341
1621069782.2411342,74,0.00024631671840325
1621069782.554955,79,0.0006071713869459927
1621069782.853784,84,0.0001496072072768584
1621069783.09864,87,0.0007296480471268296
1621069783.15061,88,0.0006156588206067681
1621069783.4584339,94,0.0002659351739566773
1621069783.9321613,102,0.0014823225792497396
1621069784.0990634,105,0.0012226077960804105
1621069784.1810179,106,0.000249745964538306
1621069784.5857823,113,0.0008164930040948093
1621069784.7686777,116,7.989454752532765e-05
1621069784.8716202,118,2.59157495747786e-05
1621069785.3613398,125,0.0014161620056256652
1621069785.4193025,126,0.00029086825088597834
1621069785.6041956,129,0.0005044946447014809
1621069785.6561656,130,0.00027129921363666654
1621069786.0649307,137,0.0013188488082960248
1621069786.1728683,139,5.7454795751255006e-05
1621069786.282805,141,0.0009624669910408556
1621069786.3327763,142,0.00029268424259498715
1621069786.3877444,143,0.000928799738176167
1621069786.8174973,150,0.0005056477384641767
1621069787.140311,155,0.0005063344724476337
1621069787.249248,157,0.0007275346433743834
1621069787.3012183,158,0.00010577471402939409
1621069787.3521912,159,0.002635560231283307
1621069787.5670662,162,0.00033666047966107726
1621069787.7299721,165,0.0006778037059120834
1621069787.83591,167,0.0008694493444636464
1621069787.8868816,168,0.0003433039237279445
1621069788.08177,171,0.002154286950826645
1621069788.4565532,177,0.0013248398900032043
1621069788.5285115,178,0.0014848194550722837
1621069788.63345,180,0.0003076571738347411
1621069788.807352,183,0.0002762604271993041
1621069788.938275,185,5.8843197621172294e-05
1621069789.015232,186,0.0016673008212819695
1621069789.1291666,188,0.0002477352390997112
1621069789.2500975,190,0.0022425497882068157
1621069789.3190582,191,0.000714905618224293
1621069789.784788,198,0.0013151683378964663
1621069790.301492,206,1.0456660675117746e-06
1621069790.360456,207,0.0006413660012185574
1621069790.4544024,208,0.00040232547326013446
1621069790.7382376,212,0.0008629290969111025
1621069791.5167925,222,0.0004533149185590446
1621069791.582752,223,0.0010693727526813745
1621069791.7056816,225,0.0001045265089487657
1621069791.8396032,227,1.8125179849448614e-05
1621069791.992515,229,0.00017745367949828506
1621069792.20939,232,0.0005228873924352229
1621069792.2753522,233,0.00035504618426784873
1621069792.3423138,234,3.3755364711396396e-05
1621069792.5242093,237,0.00023332770797424018
1621069793.1498506,247,4.979600817023311e-06
1621069793.2677827,249,0.0010430932743474841
1621069793.6635518,255,0.0002726675011217594
1621069793.8264582,258,0.0007312549860216677
1621069793.8834255,259,0.00010839280730579048
1621069793.9473882,260,0.0021967622451484203
1621069794.0003583,261,0.0003766255686059594
1621069794.1052988,263,0.0012359988177195191
1621069794.354155,267,0.00011474252096377313
1621069794.4790835,269,0.0003070754755754024
1621069794.607009,271,0.0010302133159711957
1621069794.7289386,273,0.0013107337290421128
1621069795.060747,278,7.700744026806206e-05
1621069795.4355316,284,0.001696110935881734
1621069795.877277,291,0.0011524927103891969
1621069795.952235,292,0.00047370456741191447
1621069796.265054,297,0.00012230956053826958
1621069796.3360124,298,0.0014968046452850103
1621069796.5788727,301,0.001512989285402
1621069796.6368399,302,0.00025227267178706825
1621069796.7187922,303,0.000423565914388746
1621069796.9696476,307,5.42229026905261e-05
1621069797.0236163,308,5.244648491498083e-05
1621069797.1325536,310,0.0010863188654184341
1621069797.314451,313,0.0007849606918171048
1621069797.5393193,317,0.0005511466879397631
1621069797.5872934,318,0.001682607689872384
1621069797.6432598,319,0.00037652099854312837
1621069797.697231,320,0.0019757752306759357
1621069797.7981727,322,0.001630897051654756
1621069797.9750714,325,0.0006027646595612168
1621069798.0330358,326,4.60058799944818e-05
1621069798.0860069,327,0.001112006139010191
1621069798.2489142,330,0.000613753218203783
1621069798.4418006,333,0.00034737904206849635
1621069798.7935972,339,0.00129249959718436
1621069798.907531,341,0.0008772782748565078
1621069799.090427,344,0.001992334146052599
1621069799.1413958,345,0.0002306541136931628
1621069799.2463355,347,0.00019515136955305934
1621069799.3092988,348,9.805751324165612e-05
1621069799.6001344,353,0.00021639793703798205
1621069799.6581008,354,0.0015846176538616419
1621069799.9159513,358,0.0005472456687130034
1621069800.056868,360,0.0017918237717822194
1621069800.2137797,363,0.0014237817376852036
1621069800.4236577,367,0.0014101057313382626
1621069800.6735137,371,4.0489954699296504e-05
1621069800.7904491,373,0.0006298763328231871
1621069801.0163155,377,0.000779390218667686
1621069801.0692859,378,0.0005346526158973575
1621069801.123255,379,0.00036876826197840273
1621069801.243185,381,0.0016933623701334
1621069801.6049767,386,0.00011250957322772592
1621069801.6689398,387,0.002061347244307399
1621069801.9118013,391,0.000600811094045639
1621069801.9757626,392,0.0004208226455375552
1621069802.0277333,393,0.0013324355240911245
1621069802.5684211,403,0.0004120610246900469
1621069802.8552575,408,0.002234270330518484
1621069803.2360365,415,0.00017009313160087913
1621069803.293004,416,0.00023482777760364115
1621069803.576842,421,0.0006992712733335793
1621069803.6258152,422,0.000618724909145385
1621069803.736748,424,0.00019528133270796388
1621069803.865676,426,0.0007470303680747747
1621069804.0945432,430,0.0011720055481418967
1621069804.61824,439,0.0011928785825148225
1621069804.74017,441,0.0002064466680167243
1621069804.806133,442,0.0006420280551537871
1621069805.0140123,445,0.0005540361162275076
1621069805.3578188,451,9.408116602571681e-05
1621069805.8115525,459,0.0005766433314420283
1621069805.863523,460,0.0009607776300981641
1621069805.9204898,461,0.00032023576204665005
1621069806.0774002,463,0.0011904072016477585
1621069806.1353655,464,0.00033395359059795737
1621069806.3222582,467,4.1576524381525815e-05
1621069806.3792262,468,0.0007479508058167994
1621069806.6780536,473,0.00023102617706172168
1621069806.7400217,474,6.94371628924273e-05
1621069807.5055761,485,9.647045226301998e-05
1621069807.7124596,488,6.269563164096326e-05
1621069807.772424,489,3.526216823956929e-05
1621069807.8863578,491,0.0013468507677316666
1621069808.019285,493,9.928182407747954e-05
1621069808.1901817,496,0.00010496674804016948
1621069811.7941055,507,0.006907863542437553
1621069812.0379655,511,0.006166834384202957
1621069812.0929332,512,0.006198352202773094
1621069812.227871,514,0.005108834244310856
1621069812.4097507,517,0.0035382523201406
1621069812.5556674,519,0.00406706752255559
1621069812.9264548,524,0.0051904357969760895
1621069812.9904191,525,0.006015552207827568
1621069813.3662033,531,0.003700888017192483
1621069813.4891284,533,0.0040961154736578465
1621069813.5460975,534,0.0033972004894167185
1621069813.615056,535,0.0047171940095722675
1621069813.68202,536,0.005003464873880148
1621069813.741984,537,0.00411591399461031
1621069813.8009496,538,0.009808837436139584
1621069813.925878,540,0.0015625919913873076
1621069814.0508053,542,0.0054333992302417755
1621069814.3266475,547,0.0029745001811534166
1621069814.4135957,548,0.004197963047772646
1621069814.4765594,549,0.004959591664373875
1621069814.5914934,551,0.004534208215773106
1621069814.8443494,555,0.005771306809037924
1621069814.9722757,557,0.005878116469830275
1621069815.0802116,559,0.009473387151956558
1621069815.34506,563,0.010843537747859955
1621069815.3960297,564,0.008473347872495651
1621069815.451999,565,0.004363771993666887
1621069815.7198434,569,0.004584872629493475
1621069815.9726999,573,0.004473199136555195
1621069816.0336628,574,0.0021485616452991962
1621069816.195569,577,0.005837251432240009
1621069816.3284929,579,0.008447742089629173
1621069816.392456,580,0.006880035158246756
1621069816.4664137,581,0.007754203397780657
1621069816.5463686,582,0.0047996919602155685
1621069816.6233234,583,0.004675824195146561
1621069816.6732955,584,0.0024492701049894094
1621069816.8042185,586,0.0050171613693237305
1621069816.858204,587,0.00499869417399168
1621069817.1530175,592,0.00652466993778944
1621069817.2069867,593,0.005602424498647451
1621069817.3848839,596,0.0029722866602241993
1621069817.446848,597,0.005098711233586073
1621069817.6147525,600,0.0032459069043397903
1621069817.7266872,602,0.005740576423704624
1621069817.964551,606,0.012337236665189266
1621069818.1024704,608,0.00687782559543848
1621069818.233396,610,0.0058688996359705925
1621069818.3543267,612,0.0051446170546114445
1621069818.5322242,615,0.006027724128216505
1621069818.7860773,619,0.005503448657691479
1621069818.8440456,620,0.0039327191188931465
1621069818.9629757,622,0.002204384421929717
1621069819.1328773,625,0.005722404457628727
1621069819.3747392,629,0.0026031609158962965
1621069819.7815042,634,0.002752347383648157
1621069820.2202513,641,0.005227413959801197
1621069820.2732232,642,0.005715134087949991
