Wall time,Step,Value
1621067108.5035293,0,0.13124999403953552
1621067108.5601091,1,0.44999998807907104
1621067108.6490638,2,0.0
1621067108.7380342,3,0.0
1621067108.740733,4,0.981249988079071
1621067108.80693,5,0.3499999940395355
1621067108.8546462,6,0.48750001192092896
1621067108.9379482,7,0.10625000298023224
1621067108.9419365,8,0.9750000238418579
1621067109.028371,9,0.0
1621067109.0918016,10,0.375
1621067109.0938003,11,0.987500011920929
1621067109.1808434,12,0.0
1621067109.1828446,13,0.9937499761581421
1621067109.1888392,14,0.9437500238418579
1621067109.1958346,15,0.9375
1621067109.2085707,16,0.8812500238418579
1621067109.2960134,17,0.0
1621067109.3819635,18,0.0
1621067109.3969557,19,0.856249988079071
1621067109.4019616,20,0.9624999761581421
1621067109.4856725,21,0.0
1621067109.5262063,22,0.59375
1621067109.6281474,23,0.0
1621067109.6781187,24,0.4937500059604645
1621067109.6949022,25,0.84375
1621067109.7318838,26,0.612500011920929
1621067109.7778769,27,0.5375000238418579
1621067109.8646464,28,0.0
1621067109.9605782,29,0.0
1621067110.0292256,30,0.3187499940395355
1621067110.1185555,31,0.0
1621067110.121554,32,0.987500011920929
1621067110.1315587,33,0.90625
1621067110.1885178,34,0.4437499940395355
1621067110.1995192,35,0.8999999761581421
1621067110.2794826,36,0.16249999403953552
1621067110.367447,37,0.0
1621067110.4172947,38,0.4749999940395355
1621067110.4222922,39,0.949999988079071
1621067110.5082424,40,0.0
1621067110.5222392,41,0.862500011920929
1621067110.6051917,42,0.0
1621067110.6521647,43,0.5
1621067110.7360961,44,0.0
1621067110.7960765,45,0.4312500059604645
1621067110.801061,46,0.956250011920929
1621067110.8110554,47,0.9437500238418579
1621067110.9110057,48,0.0
1621067110.9819548,49,0.2562499940395355
1621067111.071893,50,0.0
1621067111.1015332,51,0.737500011920929
1621067111.1281004,52,0.7749999761581421
1621067111.2170637,53,0.0
1621067111.2690332,54,0.48124998807907104
1621067111.3060126,55,0.625
1621067111.3090258,56,0.9750000238418579
1621067111.3330073,57,0.768750011920929
1621067111.3409925,58,0.925000011920929
1621067111.3430014,59,0.9937499761581421
1621067111.384967,60,0.637499988079071
1621067111.4599452,61,0.3187499940395355
1621067111.4809263,62,0.8062499761581421
1621067114.8308344,63,0.0
1621067124.9839845,64,0.0
1621067125.2818117,65,0.9750000238418579
1621067130.8326135,66,0.512499988079071
1621067139.6095564,67,0.16249999403953552
1621067139.7254894,68,0.987500011920929
1621067139.8324268,69,0.987500011920929
1621067144.5447128,70,0.5249999761581421
1621067156.3279288,71,0.0
1621067156.8686182,72,0.9437500238418579
1621067157.6751533,73,0.918749988079071
1621067158.2508206,74,0.949999988079071
1621067160.5325093,75,0.78125
1621067170.6396818,76,0.0
1621067172.907375,77,0.8187500238418579
1621067181.6603315,78,0.0
1621067187.0352354,79,0.699999988079071
1621067189.2889376,80,0.7749999761581421
1621067189.8526113,81,0.949999988079071
1621067195.9141195,82,0.38749998807907104
1621067199.775893,83,0.6000000238418579
1621067201.4879096,84,0.8374999761581421
1621067210.5306964,85,0.0
1621067212.1927388,86,0.831250011920929
1621067212.7384267,87,0.949999988079071
1621067212.7993891,88,0.9937499761581421
1621067213.7268555,89,0.8999999761581421
1621067220.0462136,90,0.7124999761581421
1621067220.3530369,91,0.96875
1621067221.108601,92,0.925000011920929
1621067221.6233053,93,0.949999988079071
1621067228.4303825,94,0.3687500059604645
1621067228.9650788,95,0.949999988079071
1621067234.7217603,96,0.46875
1621067236.820548,97,0.8125
1621067242.8950484,98,0.3812499940395355
1621067261.6292534,99,0.0
1621067270.5271266,100,0.0
1621067279.2560964,101,0.0
1621067292.8032908,102,0.5
1621067301.1694696,103,0.15000000596046448
1621067309.9973834,104,0.0
1621067318.996198,105,0.0
1621067332.0926528,106,0.0
1621067341.5002322,107,0.0
1621067343.5380569,108,0.8125
1621067346.165545,109,0.75
1621067347.4787862,110,0.8687499761581421
1621067356.970333,111,0.0
1621067367.01453,112,0.2874999940395355
1621067373.5667543,113,0.3375000059604645
1621067382.5455818,114,0.0
1621067385.0141752,115,0.7437499761581421
1621067388.3622296,116,0.6625000238418579
1621067392.0221195,117,0.637499988079071
1621067393.0705175,118,0.893750011920929
1621067403.8553026,119,0.0
1621067408.2117908,120,0.550000011920929
1621067417.2545805,121,0.0
1621067425.9545677,122,0.0
1621067438.3834064,123,0.20624999701976776
1621067447.382221,124,0.0
1621067456.8277786,125,0.0
1621067475.381088,126,0.0
