Wall time,Step,Value
1621067112.6910663,5,0.0033465528395026922
1621067113.6515136,18,0.003324082586914301
1621067114.1462283,24,0.00032547523733228445
1621067115.244595,40,0.003749537281692028
1621067115.4094996,42,0.0037889813538640738
1621067115.6043875,45,0.00018903877935372293
1621067115.7413085,47,0.0022384191397577524
1621067116.111096,53,0.0014002006500959396
1621067116.3019853,56,0.0018488288624212146
1621067117.284421,71,0.0012062567984685302
1621067117.4952996,74,0.0002463945420458913
1621067117.8790772,79,0.0006070738891139627
1621067118.508715,87,0.0007296662661246955
1621067118.9714475,94,0.00026587731554172933
1621067119.5711036,102,0.0014822492375969887
1621067119.7769847,105,0.0012227664701640606
1621067119.8479433,106,0.0002493217762093991
1621067120.3456578,113,0.0008165929466485977
1621067121.2141557,126,0.00029110233299434185
1621067122.132629,139,5.741360655520111e-05
1621067122.8941905,150,0.0005054866196587682
1621067123.233994,155,0.0005065345903858542
1621067123.4658575,158,0.00010563831892795861
1621067124.192439,167,0.0008699126774445176
1621067124.277391,168,0.00034341251011937857
1621067125.0719323,178,0.0014836254995316267
1621067125.4407232,183,0.0002760417992249131
1621067125.5906334,185,6.096548167988658e-05
1621067125.6695905,186,0.0016692939680069685
1621067125.9334364,190,0.002237804001197219
1621067126.5690706,198,0.001370350131765008
1621067127.2166965,206,0.007536173798143864
1621067127.294652,207,0.007874593138694763
1621067127.6444502,212,0.0070062060840427876
1621067128.3490443,223,0.008529194630682468
1621067128.8187752,229,0.0037981122732162476
1621067129.2195442,234,0.008746745996177197
1621067129.449412,237,0.006533793639391661
1621067130.1869853,249,0.0034492064733058214
1621067130.578761,255,0.006181191653013229
1621067130.8865833,260,0.008739490993320942
1621067131.318336,267,0.005226632114499807
1621067131.6241574,271,0.009198370389640331
1621067131.754083,273,0.007786111440509558
1621067133.1023052,292,0.00554601289331913
1621067133.417124,297,0.00971752218902111
1621067133.470095,298,0.004525827709585428
1621067133.779916,303,0.00223825266584754
1621067134.120718,308,0.007335931994020939
1621067134.2556417,310,0.004369229543954134
1621067134.7483573,318,0.0022567680571228266
1621067134.818318,319,0.0026290889363735914
1621067135.263061,326,0.0031978811603039503
1621067135.494927,330,0.003348785452544689
1621067136.048608,339,0.0033782434184104204
1621067136.544322,347,0.0017327769892290235
1621067137.6187048,363,0.001647365395911038
1621067137.848572,367,0.0019031900446861982
1621067138.595143,377,0.0014634772669523954
1621067138.7270665,379,0.000605169974733144
1621067141.305579,421,0.007428359240293503
1621067141.3955264,422,0.014291609637439251
1621067141.5304496,424,0.00466508511453867
1621067141.9462092,430,0.009746360592544079
1621067142.4958923,439,0.008591370657086372
1621067142.6028311,441,0.011307552456855774
1621067142.6597977,442,0.004049937706440687
1621067142.8187063,445,0.00798710249364376
1621067143.1645098,451,0.005878107622265816
1621067143.7361782,460,0.0072639863938093185
1621067143.9260688,463,0.003247298765927553
1621067143.9870381,464,0.0034555091988295317
1621067144.5986817,474,0.0038168984465301037
1621067145.7300293,491,0.007134649902582169
1621067145.8719473,493,0.002154145622625947
1621067150.7671325,507,0.00288979709148407
1621067151.0419745,512,0.0029407634865492582
1621067151.1619072,514,0.003637104295194149
1621067151.3637886,517,0.0029267745558172464
1621067151.8625047,525,0.007727061398327351
1621067152.2362864,531,0.0050466000102460384
1621067152.3742075,533,0.0037244651466608047
1621067152.5660996,536,0.004096341319382191
1621067152.9338846,542,0.0039487662725150585
1621067153.2287145,547,0.0028761890716850758
1621067153.866347,557,0.0013214251957833767
1621067154.2441292,563,0.004280162509530783
1621067154.6588902,569,0.0031065738294273615
1621067154.9397302,573,0.0008043237612582743
1621067155.428447,579,0.0032693296670913696
1621067155.5863562,581,0.0030402543488889933
1621067155.6473217,582,0.002772405743598938
1621067155.7602563,584,0.0033941820729523897
1621067155.8991778,586,0.0025247258599847555
1621067155.980129,587,0.005155233666300774
1621067156.262969,592,0.0046098013408482075
1621067156.3279288,593,0.0024785897694528103
1621067156.8686182,602,0.033286575227975845
1621067157.2344067,608,0.03076646476984024
1621067157.3603354,610,0.03116796724498272
1621067157.6751533,615,0.021237583830952644
1621067158.0669284,620,0.0318429209291935
1621067158.1858575,622,0.025779159739613533
1621067158.9744039,634,0.013850212097167969
1621067159.407154,641,0.022797418758273125
1621067159.4591246,642,0.015005789697170258
1621067159.5770571,644,0.015639634802937508
1621067159.69299,646,0.01990015245974064
1621067159.7469583,647,0.01297735795378685
1621067159.8888779,649,0.012821236625313759
1621067160.7164013,661,0.01103685237467289
1621067160.9022932,664,0.013736558146774769
1621067161.1841302,668,0.015456861816346645
1621067161.3920114,671,0.012432953342795372
1621067161.5879002,674,0.02110651694238186
1621067161.8457496,678,0.016373008489608765
1621067161.9127111,679,0.013306763023138046
1621067162.1805563,683,0.021707981824874878
1621067162.4923768,688,0.008991248905658722
1621067163.2309523,699,0.019455818459391594
1621067163.5497675,703,0.011476806364953518
1621067163.7616453,706,0.01950482279062271
1621067164.3133276,714,0.017169516533613205
1621067164.6371484,718,0.016234658658504486
1621067164.8690116,721,0.015315700322389603
1621067164.9479625,722,0.010833834297955036
1621067165.0329125,723,0.010740862227976322
1621067165.52363,730,0.009473401121795177
1621067165.919402,736,0.014748419634997845
1621067166.080309,738,0.009970707818865776
1621067166.1452715,739,0.012260887771844864
1621067166.5210567,743,0.014783686026930809
1621067166.8608596,747,0.012708667665719986
1621067167.1267073,751,0.013325180858373642
1621067167.1886714,752,0.016027867794036865
1621067167.4335291,756,0.018053820356726646
1621067168.039181,765,0.010337657295167446
1621067168.3330135,769,0.013219518586993217
1621067168.4159636,770,0.014393067918717861
1621067168.5039127,771,0.018852882087230682
1621067168.6358364,773,0.011961112730205059
1621067168.703797,774,0.01425856165587902
1621067169.1065652,780,0.014261240139603615
1621067169.392401,784,0.00927524920552969
1621067169.4643588,785,0.015744244679808617
1621067169.6032798,787,0.019754933193325996
1621067169.7461982,789,0.013075881637632847
1621067169.9570754,792,0.009543823078274727
1621067170.0190394,793,0.015350470319390297
1621067170.1009958,794,0.013566423207521439
1621067170.1679556,795,0.015956703573465347
1621067170.3738353,798,0.013682767748832703
1621067170.6396818,802,0.058371081948280334
1621067170.956502,807,0.03424409404397011
1621067171.0534458,808,0.035625774413347244
1621067171.1264014,809,0.030613470822572708
1621067171.622118,815,0.037290800362825394
1621067172.982332,832,0.029888223856687546
1621067173.2441807,836,0.021639468148350716
1621067173.3511198,838,0.028595224022865295
1621067173.6469505,843,0.032600272446870804
1621067175.0421462,867,0.019304543733596802
1621067175.1670728,869,0.017854025587439537
