Wall time,Step,Value
1621102554.422671,0,0.13124999403953552
1621102554.5016258,1,0.44999998807907104
1621102554.5905755,2,0.0
1621102554.6845205,3,0.0
1621102554.6875188,4,0.981249988079071
1621102554.7634919,5,0.3499999940395355
1621102554.8194427,6,0.48750001192092896
1621102554.9197998,7,0.10625000298023224
1621102554.9237895,8,0.9750000238418579
1621102555.016566,9,0.0
1621102555.0795245,10,0.375
1621102555.0815387,11,0.987500011920929
1621102555.1764636,12,0.0
1621102555.1784625,13,0.9937499761581421
1621102555.1844594,14,0.9437500238418579
1621102555.1914701,15,0.9375
1621102555.20445,16,0.8812500238418579
1621102555.2933967,17,0.0
1621102555.3903408,18,0.0
1621102555.4073398,19,0.856249988079071
1621102555.4163258,20,0.9624999761581421
1621102555.5142808,21,0.0
1621102555.5592444,22,0.59375
1621102555.6462078,23,0.0
1621102555.6991627,24,0.4937500059604645
1621102555.7161632,25,0.84375
1621102555.755145,26,0.612500011920929
1621102555.8003256,27,0.5375000238418579
1621102555.88729,28,0.0
1621102555.9782326,29,0.0
1621102556.0451992,30,0.3187499940395355
1621102556.1351473,31,0.0
1621102556.1381505,32,0.987500011920929
1621102556.1501245,33,0.90625
1621102556.222098,34,0.4437499940395355
1621102556.2340786,35,0.8999999761581421
1621102556.3260372,36,0.16249999403953552
1621102556.4429748,37,0.0
1621102556.5099185,38,0.4749999940395355
1621102556.5229108,39,0.949999988079071
1621102556.6258526,40,0.0
1621102556.643859,41,0.862500011920929
1621102556.746798,42,0.0
1621102556.805748,43,0.5
1621102556.9127,44,0.0
1621102556.9806476,45,0.4312500059604645
1621102556.9866443,46,0.956250011920929
1621102556.9926534,47,0.9437500238418579
1621102557.0910358,48,0.0
1621102557.167009,49,0.2562499940395355
1621102557.259728,50,0.0
1621102557.288694,51,0.737500011920929
1621102557.3126929,52,0.7749999761581421
1621102557.4026413,53,0.0
1621102557.4586089,54,0.48124998807907104
1621102557.4995704,55,0.625
1621102557.5035698,56,0.9750000238418579
1621102557.5265691,57,0.768750011920929
1621102557.5355651,58,0.925000011920929
1621102557.536549,59,0.9937499761581421
1621102557.5745473,60,0.637499988079071
1621102557.642498,61,0.3187499940395355
1621102557.662491,62,0.8062499761581421
1621102561.2981663,63,0.0
1621102573.2792695,64,0.0
1621102577.4461157,65,0.6937500238418579
1621102588.5219529,66,0.0
1621102592.502235,67,0.6625000238418579
1621102592.8210483,68,0.9750000238418579
1621102593.2902954,69,0.9750000238418579
1621102596.6283712,70,0.75
1621102604.9397204,71,0.512499988079071
1621102610.1449208,72,0.581250011920929
1621102613.267106,73,0.71875
1621102616.9999561,74,0.699999988079071
1621102617.3087783,75,0.9750000238418579
1621102619.1787012,76,0.8374999761581421
1621102629.6911497,77,0.0
1621102630.0779307,78,0.96875
1621102635.9956157,79,0.53125
1621102636.0835676,80,0.9937499761581421
1621102637.260889,81,0.8999999761581421
1621102638.1643677,82,0.925000011920929
1621102648.4214556,83,0.2874999940395355
1621102651.766742,84,0.71875
1621102653.519038,85,0.856249988079071
1621102657.8801274,86,0.6312500238418579
1621102658.6886759,87,0.9312499761581421
1621102658.7636173,88,0.9937499761581421
1621102659.062447,89,0.9750000238418579
1621102661.5050392,90,0.793749988079071
1621102664.440348,91,0.75
1621102665.6786354,92,0.893750011920929
1621102665.9224951,93,0.981249988079071
1621102667.7874327,94,0.8374999761581421
1621102668.01129,95,0.981249988079071
1621102674.3156571,96,0.45625001192092896
1621102675.1072013,97,0.9375
1621102685.5045686,98,0.625
1621102692.3538747,99,0.42500001192092896
1621102693.8610227,100,0.875
1621102697.6144483,101,0.675000011920929
1621102698.425699,102,0.9375
1621102698.704541,103,0.9750000238418579
1621102703.4555311,104,0.581250011920929
1621102703.629987,105,0.987500011920929
1621102707.1087873,106,0.7124999761581421
1621102709.7198412,107,0.7875000238418579
1621102709.8787484,108,0.987500011920929
1621102714.02643,109,0.6499999761581421
1621102714.1003869,110,0.9937499761581421
1621102717.8306868,111,0.6875
1621102718.9710312,112,0.8999999761581421
1621102719.8505225,113,0.925000011920929
1621102721.0768306,114,0.893750011920929
1621102723.8662236,115,0.824999988079071
1621102724.0750878,116,0.981249988079071
1621102724.4588687,117,0.9624999761581421
1621102726.3222563,118,0.8500000238418579
1621102726.4711556,119,0.987500011920929
1621102733.404713,120,0.3812499940395355
1621102733.8644476,121,0.9624999761581421
1621102744.010875,122,0.0
1621102744.564554,123,0.949999988079071
1621102746.3165448,124,0.84375
1621102746.7063193,125,0.96875
1621102746.7902718,126,0.9937499761581421
1621102746.9312053,127,0.987500011920929
1621102756.7367616,128,0.23749999701976776
1621102767.0976024,129,0.42500001192092896
