Wall time,Step,Value
1621070204.7109957,0,0.13124999403953552
1621070204.7629259,1,0.44999998807907104
1621070204.8473818,2,0.0
1621070204.9313285,3,0.0
1621070204.9333324,4,0.981249988079071
1621070204.9932928,5,0.3499999940395355
1621070205.04327,6,0.48750001192092896
1621070205.1262646,7,0.10625000298023224
1621070205.1302526,8,0.9750000238418579
1621070205.220306,9,0.0
1621070205.2822828,10,0.375
1621070205.2842822,11,0.987500011920929
1621070205.3692377,12,0.0
1621070205.3722365,13,0.9937499761581421
1621070205.3782284,14,0.9437500238418579
1621070205.3852236,15,0.9375
1621070205.396217,16,0.8812500238418579
1621070205.4791694,17,0.0
1621070205.56512,18,0.0
1621070205.5791073,19,0.856249988079071
1621070205.5840952,20,0.9624999761581421
1621070205.6660662,21,0.0
1621070205.7040412,22,0.59375
1621070205.787176,23,0.0
1621070205.836095,24,0.4937500059604645
1621070205.8522694,25,0.84375
1621070205.8982577,26,0.612500011920929
1621070205.9423192,27,0.5375000238418579
1621070206.026189,28,0.0
1621070206.1083908,29,0.0
1621070206.1720343,30,0.3187499940395355
1621070206.2560396,31,0.0
1621070206.259038,32,0.987500011920929
1621070206.2680378,33,0.90625
1621070206.3189895,34,0.4437499940395355
1621070206.3299925,35,0.8999999761581421
1621070206.40831,36,0.16249999403953552
1621070206.4912717,37,0.0
1621070206.541507,38,0.4749999940395355
1621070206.5475075,39,0.949999988079071
1621070206.6327467,40,0.0
1621070206.6468937,41,0.862500011920929
1621070206.7291691,42,0.0
1621070206.776126,43,0.5
1621070206.8620617,44,0.0
1621070206.922933,45,0.4312500059604645
1621070206.9269304,46,0.956250011920929
1621070206.9334528,47,0.9437500238418579
1621070207.015401,48,0.0
1621070207.0843604,49,0.2562499940395355
1621070207.1673086,50,0.0
1621070207.1933026,51,0.737500011920929
1621070207.214308,52,0.7749999761581421
1621070207.3017054,53,0.0
1621070207.3546588,54,0.48124998807907104
1621070207.3906593,55,0.625
1621070207.3936534,56,0.9750000238418579
1621070207.4154477,57,0.768750011920929
1621070207.423461,58,0.925000011920929
1621070207.4259465,59,0.9937499761581421
1621070207.4595554,60,0.637499988079071
1621070207.5241199,61,0.3187499940395355
1621070207.542128,62,0.8062499761581421
1621070210.4475784,63,0.0
1621070219.4443984,64,0.0
1621070222.711515,65,0.6937500238418579
1621070231.965184,66,0.0
1621070238.3604987,67,0.38749998807907104
1621070244.3230617,68,0.643750011920929
1621070248.1768425,69,0.625
1621070249.68897,70,0.831250011920929
1621070251.8767102,71,0.7749999761581421
1621070252.4323893,72,0.949999988079071
1621070252.757202,73,0.96875
1621070253.7026734,74,0.90625
1621070256.8628361,75,0.675000011920929
1621070265.7377317,76,0.0
1621070277.067203,77,0.5625
1621070277.8647418,78,0.918749988079071
1621070277.920709,79,0.9937499761581421
1621070286.4158158,80,0.16875000298023224
1621070290.7573125,81,0.574999988079071
1621070293.6676352,82,0.7124999761581421
1621070299.5922227,83,0.41874998807907104
1621070303.7278397,84,0.606249988079071
1621070314.9603674,85,0.2562499940395355
1621070316.498481,86,0.8500000238418579
1621070317.3489907,87,0.925000011920929
1621070322.48803,88,0.53125
1621070324.2929914,89,0.8125
1621070325.3363876,90,0.893750011920929
1621070327.4081948,91,0.7875000238418579
1621070335.144736,92,0.19374999403953552
1621070337.1735675,93,0.800000011920929
1621070337.347467,94,0.981249988079071
1621070350.6577973,95,0.13124999403953552
1621070353.2742898,96,0.762499988079071
1621070356.04969,97,0.7250000238418579
1621070365.1994183,98,0.0
1621070373.2907593,99,0.21250000596046448
1621070375.4605055,100,0.78125
1621070386.5161357,101,0.0
